title,table_link,question,answer,isUnderReview,areas
Maxi Priest,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/654.csv,,,false,
New Zealand Music Award for Best Urban/Hip Hop Album,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/655.csv,,,false,
Imparja Cup,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/656.csv,,,false,
2012 Wisconsin Badgers football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/657.csv,,,false,
2007 Berlin Thunder season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/658.csv,,,false,
Electoral system of Australia,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/659.csv,,,false,
"United States presidential election in California, 2012",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/660.csv,,,false,
Queensland Cup,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/661.csv,,,false,
1990 Miami Dolphins season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/662.csv,,,false,
2007 Women's Six Nations Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/663.csv,,,false,
Biathlon World Championships 2013 – Men's pursuit,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/664.csv,,,false,
The Greatest Canadian,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/665.csv,,,false,
Iran Mercantile Exchange,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/666.csv,,,false,
Sunil Kumar Desai,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/667.csv,,,false,
Menteri Besar of Johor,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/668.csv,,,false,
1995 IAAF World Half Marathon Championships,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/669.csv,,,false,
1969 Miami Dolphins season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/670.csv,,,false,
List of TVB series (1996),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/671.csv,,,false,
Blue Mink,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/672.csv,,,false,
"List of people who have won Academy, Emmy, Grammy, and Tony Awards",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/673.csv,,,false,
List of Degrassi: The Next Generation episodes,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/674.csv,,,false,
Games 100,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/675.csv,,,false,
Richmond Kickers Future,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/676.csv,,,false,
List of former members of the United States House of Representatives (K),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/677.csv,,,false,
Women's pole vault world record progression,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/678.csv,,,false,
1951 Masters Tournament,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/679.csv,,,false,
YG Entertainment discography,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/680.csv,,,false,
List of defense contractors,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/681.csv,,,false,
Figure skating at the Asian Winter Games,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/682.csv,,,false,
"Gujarat Legislative Assembly election, 2012",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/683.csv,,,false,
WSL World Heavyweight Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/684.csv,,,false,
Manuel Oreste Rodriguez Lopez Literary Contest,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/685.csv,,,false,
2007–08 Fulham F.C. season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/686.csv,,,false,
Belgian Sportsman of the year,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/687.csv,,,false,
Marele câștigător (season 1),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/688.csv,,,false,
Charlotte Hatherley,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/689.csv,,,false,
History of the Democratic Alliance (South Africa),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/690.csv,,,false,
1992–93 Rangers F.C. season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/691.csv,,,false,
Dragon Quest Monsters: Joker,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/692.csv,,,false,
Novi Sad raid,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/693.csv,,,false,
Le Tour de Filipinas,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/694.csv,,,false,
1980–81 San Antonio Spurs season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/695.csv,,,false,
The Official Marvel Graphic Novel Collection,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/696.csv,,,false,
The Last Waltz,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/697.csv,,,false,
"List of gay, lesbian or bisexual people: T–V",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/698.csv,,,false,
"New Jersey General Assembly, 2012–13 term",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/699.csv,,,false,
List of multiplayer browser games,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/700.csv,,,false,
Divya Prabandha,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/701.csv,,,false,
1977–78 Copa del Rey,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/702.csv,,,false,
Biathlon at the 1994 Winter Olympics,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/703.csv,,,false,
Outline of Afghanistan,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/704.csv,,,false,
2011 USL Pro season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/705.csv,,,false,
Huang Le,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/706.csv,,,false,
Zhao Dan,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/707.csv,,,false,
List of wolf attacks in North America,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/708.csv,,,false,
Franz Liszt's treatments of the works of other composers,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/709.csv,,,false,
List of former aircraft of the Philippine Air Force,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/710.csv,,,false,
Tantsud tähtedega 2008,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/711.csv,,,false,
2011 World Championships in Athletics – Men's 20 kilometres walk,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/712.csv,,,false,
FIS Nordic World Ski Championships 2013 – Men's 30 kilometre pursuit,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/713.csv,,,false,
2009 Fujitsu V8 Supercar Series,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/714.csv,,,false,
London Borough of Redbridge,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/715.csv,,,false,
National Hurling League,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/716.csv,,,false,
Ribadesella CF,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/717.csv,,,false,
2009–10 Colgate Raiders women's ice hockey season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/718.csv,,,false,
India–Pakistan field hockey rivalry,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/719.csv,,,false,
Space and Upper Atmosphere Research Commission,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/720.csv,,,false,
List of PWG World Tag Team Champions,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/721.csv,,,false,
Conor Daly,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/722.csv,,,false,
Govinda filmography,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/723.csv,,,false,
David Marrero,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/724.csv,,,false,
Karate at the 1994 Asian Games,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/725.csv,,,false,
2012 European Allround Speed Skating Championships,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/726.csv,,,false,
2012–13 FIS Snowboard World Cup,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/727.csv,,,false,
Challenger LTD,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/728.csv,,,false,
Ayushmann Khurrana,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/729.csv,,,false,
2006 Alpine Skiing World Cup,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/730.csv,,,false,
Modern pentathlon at the 2004 Summer Olympics – Men's,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/731.csv,,,false,
Trofeo Ciudad de Zaragoza,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/732.csv,,,false,
Bak Mei,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/733.csv,,,false,
"Saint Mary of the Snows Church, Reșița",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/734.csv,,,false,
Cycling at the 1996 Summer Olympics – Men's team pursuit,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/735.csv,,,false,
"Edmonton municipal election, 1919",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/736.csv,,,false,
GER Class N31,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/737.csv,,,false,
Arbrå BK,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/738.csv,,,false,
List of districts of Lima,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/739.csv,,,false,
2005 Malaysian Grand Prix,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/740.csv,,,false,
2011 World Youth Championships in Athletics – Girls' high jump,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/741.csv,,,false,
Kelly Marie,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/742.csv,,,false,
2009 Chinese Grand Prix,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/743.csv,,,false,
2010–11 PFC CSKA Sofia season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/744.csv,,,false,
2011 IPC Alpine Skiing World Championships – Slalom,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/745.csv,,,false,
2010–11 Cornish Pirates season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/746.csv,,,false,
David Nedohin,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/747.csv,,,false,
List of piano composers,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/748.csv,,,false,
List of United States federal courthouses in Vermont,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/749.csv,,,false,
2012–13 Southern Football League,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/750.csv,,,false,
Transrapid,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/751.csv,,,false,
List of National Natural Landmarks in Hawaii,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/752.csv,,,false,
2011–12 Club Nacional de Football season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/753.csv,,,false,
Sleaford railway station,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/754.csv,,,false,
1978 Minnesota Vikings season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/755.csv,,,false,
Justin Smith (American football),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/756.csv,,,false,
Miss Teen USA 1989,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/757.csv,,,false,
Todd Martin,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/758.csv,,,false,
Laurens Looije,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/759.csv,,,false,
José Amado García,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/760.csv,,,false,
Biathlon at the Winter Paralympics,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/761.csv,,,false,
Electricity in Sri Lanka,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/762.csv,,,false,
Alberta Highway 566,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/763.csv,,,false,
Singapore Open (darts),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/764.csv,,,false,
Tennis at the Asian Games,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/765.csv,,,false,
2005 IAAF Golden League,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/766.csv,,,false,
1992–93 Oldham Athletic A.F.C. season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/767.csv,,,false,
Mother (TV series),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/768.csv,,,false,
Chukwu octuplets,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/769.csv,,,false,
Chinese FA Super Cup,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/770.csv,,,false,
Cue sports at the 2013 Bolivarian Games,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/771.csv,,,false,
Leinster Intermediate Club Football Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/772.csv,,,false,
List of defunct National Basketball Association teams,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/773.csv,,,false,
Eddie Johnson (American soccer),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/774.csv,,,false,
2011 Asian Cycling Championships,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/775.csv,,,false,
List of National Historic Sites of Canada in Montreal,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/776.csv,,,false,
Leinster Intermediate Club Hurling Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/777.csv,,,false,
Coast Province,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/778.csv,,,false,
Television stations in Morelos,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/779.csv,,,false,
Dietmar Mögenburg,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/780.csv,,,false,
List of ships built at the Fore River Shipyard,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/781.csv,,,false,
List of Parliamentary Speakers in the Americas in 1970,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/782.csv,,,false,
2013 Chicago Bears season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/783.csv,,,false,
2010–11 PFC Levski Sofia season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/784.csv,,,false,
Shooting at the 2013 Bolivarian Games,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/785.csv,,,false,
"New Democratic Party candidates, 2008 Canadian federal election",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/786.csv,,,false,
List of awards and nominations received by Cheers,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/787.csv,,,false,
1992 Spanish Grand Prix,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/788.csv,,,false,
Liquefied natural gas,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/789.csv,,,false,
Northwest Missouri State Bearcats football,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/790.csv,,,false,
Noosa Festival of Surfing,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/791.csv,,,false,
2007 Houston Astros season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/792.csv,,,false,
WIVM-LD,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/793.csv,,,false,
AC power plugs and sockets,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/794.csv,,,false,
1948–49 Illinois Fighting Illini men's basketball team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/795.csv,,,false,
Television stations in Veracruz,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/796.csv,,,false,
List of storms on the Great Lakes,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/797.csv,,,false,
Fumio Imamura,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/798.csv,,,false,
List of bridges on the National Register of Historic Places in Mississippi,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/799.csv,,,false,
1984 Central American and Caribbean Junior Championships in Athletics,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/800.csv,,,false,
SuperClasico,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/801.csv,,,false,
1988–89 FA Cup,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/802.csv,,,false,
My Brother and Me,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/803.csv,,,false,
Fuck Them All,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/804.csv,,,false,
2009 in Thai football,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/805.csv,,,false,
List of castles in the Pays de la Loire,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/806.csv,,,false,
ACC Women's Basketball Tournament,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/807.csv,,,false,
2002 British Formula Three season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/808.csv,,,false,
OGAE Second Chance Contest 2008,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/809.csv,,,false,
Zoom (1999 TV series),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/810.csv,,,false,
NWA Wrestling Legends Hall of Heroes,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/811.csv,,,false,
List of Australian Prime Ministers by age,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/812.csv,,,false,
Olivia McKoy,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/813.csv,,,false,
1982 in Brazilian football,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/814.csv,,,false,
List of 2008 New Zealand fuel economy ratings,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/815.csv,,,false,
Australian National BL class,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/816.csv,,,false,
Cold Blank,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/817.csv,,,false,
WWC Television Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/818.csv,,,false,
Mexican records in athletics,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/819.csv,,,false,
List of Great Britain by-elections (1790–1800),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/820.csv,,,false,
SCMaglev,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/821.csv,,,false,
Sports in Munich,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/822.csv,,,false,
Wizard World Chicago,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/823.csv,,,false,
Mangalore Central railway station,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/824.csv,,,false,
Garden City Handicap,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/825.csv,,,false,
1930 Rome Grand Prix,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/826.csv,,,false,
Last Hero 3,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/827.csv,,,false,
British Standard Whitworth,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/828.csv,,,false,
"Hanover Square, Syracuse",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/829.csv,,,false,
George Goodman Simpson,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/830.csv,,,false,
"National Register of Historic Places listings in Wayne County, Michigan",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/831.csv,,,false,
List of North American Soccer League coaches,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/832.csv,,,false,
2010–11 Denver Nuggets season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/833.csv,,,false,
Swimming at the 1975 Pan American Games – Men's 200 metre freestyle,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/834.csv,,,false,
Swimming at the 2008 Summer Olympics – Men's 200 metre backstroke,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/835.csv,,,false,
Khalid Al Romaihi,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/836.csv,,,false,
FIFA World Rankings,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/837.csv,,,false,
Kang Ji-hwan,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/838.csv,,,false,
List of programs broadcast by Fox News Channel,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/839.csv,,,false,
List of Boy Meets World episodes,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/840.csv,,,false,
Shikoku Pilgrimage,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/841.csv,,,false,
Midwest Women's Lacrosse Conference,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/842.csv,,,false,
Armenian Encyclopedia,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/843.csv,,,false,
2006 IAAF World Indoor Championships – Men's high jump,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/844.csv,,,false,
2003 Barber Dodge Pro Series season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/845.csv,,,false,
1948 Svenska Cupen,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/846.csv,,,false,
BG Karlsruhe,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/847.csv,,,false,
1950–51 Newport County A.F.C. season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/848.csv,,,false,
Athletics at the 2001 Goodwill Games – Results,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/849.csv,,,false,
List of largest locomotives,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/850.csv,,,false,
List of reservoirs in Kerala,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/851.csv,,,false,
Bhanumathi Ramakrishna,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/852.csv,,,false,
1998 Pepsi 400,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/853.csv,,,false,
Osaka Meibutsu Sekaiichi Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/854.csv,,,false,
Bears–Lions rivalry,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/855.csv,,,false,
1965 Grand National,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/856.csv,,,false,
1920–21 Newport County A.F.C. season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/857.csv,,,false,
2008 Clemson Tigers football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/858.csv,,,false,
List of Gippsland Football League best and fairest winners,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/859.csv,,,false,
Jonathan Faña,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/860.csv,,,false,
1975–76 FA Cup,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/861.csv,,,false,
FIL World Luge Championships 2013,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/862.csv,,,false,
List of public-access TV stations in the United States (Louisiana–Montana),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/863.csv,,,false,
1975 24 Hours of Le Mans,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/864.csv,,,false,
2007 TPG Tour,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/865.csv,,,false,
"List of gay, lesbian or bisexual people: F",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/866.csv,,,false,
List of women executed in the United States since 1976,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/867.csv,,,false,
Beatriz Haddad Maia,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/868.csv,,,false,
Australian Dung Beetle Project,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/869.csv,,,false,
Social network analysis software,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/870.csv,,,false,
Natalia Oreiro,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/871.csv,,,false,
